-1.1188230514526367,0.6036742925643921,-0.12511283159255981
-6.285366058349609,0.0,-0.6312439441680908
-15.53355884552002,-1.0805864334106445,-1.5372265577316284
-28.047094345092773,0.6257226467132568,0.03656196594238281
-30.195669174194336,0.6257226467132568,-2.0763542652130127
-32.29400634765625,0.6257226467132568,-4.139865875244141
-22.085742950439453,2.4233713150024414,-9.44828987121582
-25.548044204711914,2.842386245727539,-17.792583465576172
-25.806549072265625,3.740499973297119,-25.959232330322266
-21.066783905029297,-3.251026153564453,-36.22412109375
-24.623308181762695,-3.0583183765411377,-43.17292785644531
-26.90841293334961,-2.2970404624938965,-50.67511749267578
-25.47189712524414,-0.15134334564208984,-58.79737854003906
-21.29722023010254,-0.15134334564208984,-59.88103103637695
-17.480735778808594,-0.15134334564208984,-60.8717041015625
-0.8045749664306641,2.5163702964782715,-64.44950866699219
3.456989288330078,2.5163702964782715,-65.11383819580078
7.615835189819336,2.5163702964782715,-65.76215362548828
27.432865142822266,1.8285024166107178,-61.98367691040039
33.66987609863281,2.2652573585510254,-65.1756820678711
37.82872009277344,2.2652573585510254,-65.8239974975586
46.931461334228516,5.452350616455078,-65.85224151611328
48.73352813720703,5.452350616455078,-61.93372344970703
50.32470703125,5.452350616455078,-58.47377014160156
35.147396087646484,3.447824716567993,-58.91389846801758
31.172056198120117,3.1365199089050293,-56.09611129760742
24.195560455322266,3.195192813873291,-56.06206130981445
19.265100479125977,-0.04708839952945709,-50.55573654174805
16.057546615600586,-0.45998865365982056,-44.118072509765625
13.807599067687988,-0.9451217651367188,-36.52457809448242
19.602420806884766,1.6280795335769653,-26.855806350708008
17.92151641845703,1.6280795335769653,-22.40497589111328
16.051006317138672,1.6280795335769653,-17.45209312438965
19.95449447631836,2.0978012084960938,-13.332599639892578
17.67169761657715,1.597887396812439,-5.072729110717773
16.28097915649414,1.2694216966629028,0.04487568140029907
11.33969497680664,3.408863067626953,0.47897595167160034
7.647294521331787,3.6035850048065186,-1.3758642673492432
1.7480968236923218,3.621427059173584,-2.4396800994873047
